URI,Label,Project,Project URI,Item Category,Last Updated,Authorship,Latitude (WGS-84),Longitude (WGS-84),Geospatial note,Early Date (BCE/CE),Late Date (BCE/CE),Context URI,Context (1),Context (2),Context (3),Context (4),Context (5),Context (6),Has anatomical identification [URI],Has anatomical identification [Label],Has Biological Taxonomy [URI],Has Biological Taxonomy [Label],Has physiological sex determination [URI],Has physiological sex determination [Label],Bone Preservation,Bone Box #,Skeletal Area,Bone Catalogue #,Cut/Gnaw Marks?,Common Name,Side,NISP,Part,Element,Date,Distal Fused?,Bucket #,Articulates/Pair with?,Taxon,Principle Author / Analyst,Comments,Proximal Fused?,Notes on Tag,Level,NISP (Number of Identified Specimens),Bp,% Preserved,Locus notes,Age 1,Locus notes 2,GL,Age 2,SD,DD,Bd,Burnt?,Dlv/Blc/Dlt*,Sex,length of spur,link,Pathology?,Sequence #,Field Catalogue #,Bone Preservation 2,DC,Dp,Sequence # 2,Dmv/Bmc/Dmt*,Bp (unfused),GL (prox unfused),Glpe,BFp,GL (approx.),BG,LG,GLP,Hn,SLC,Bd(u),Bd (unfused),BPC,LO (unfused),DPA,SDO,LO,GL (unfused),Bp(u),GL(approx),Bt,Hd,BFd,GB,GH
http://opencontext.org/subjects/0ED1A401-51F3-4036-9943-881FEC76EFC4,Bone GT-1177,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/38244DFF-8C9E-4182-7BD4-B05B4F75A1D2,Jordan,Petra Great Temple,Upper Temenos,Trench 89,Locus 25,Seq. 89246,http://purl.obolibrary.org/obo/UBERON_0000981,femur,http://eol.org/pages/1049263,"Gallus gallus (Linnaeus, 1758)",,,,Box 3,upper hindlimb,B25,,Chicken,Left,,nearly complete,femur,2002-07-02 00:00:00,y,B02-96,,Gallus gallus,Sarah W. Kansa,eroded on prox and dist ends- no measurements possible,y,,,1.0,,3/4 of original bone,25.0,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/69FC1C2B-F0EB-4EFC-3FE6-344923BE7A84,Bone GT-1202,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/431DF752-04F8-4AA2-BC1B-56B0A1F9BEE9,Jordan,Petra Great Temple,Upper Temenos,Trench 89,Locus 25,Seq. 89236,http://purl.obolibrary.org/obo/UBERON_0000981,femur,http://eol.org/pages/1049263,"Gallus gallus (Linnaeus, 1758)",,,,Box 3,upper hindlimb,B24,,Chicken,Left,,Complete,femur,2002-07-01 00:00:00,y,B02-98,,Gallus gallus,Sarah W. Kansa,,y,,,1.0,14.5,Complete,25.0,,,68.3,,,,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/18743EC9-ED7E-4D01-92F4-96573BE42B31,Bone GT-3017,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/1F70133B-9802-456A-E72D-A7D6774F3C1E,Jordan,Petra Great Temple,Upper Temenos,Trench 90,Locus 13,Seq. 90101,http://purl.obolibrary.org/obo/UBERON_0008195,tarsometatarsus,http://eol.org/pages/1049263,"Gallus gallus (Linnaeus, 1758)",,,,Box 8,,B02-18,,Chicken,Left,,prox shaft,tarsometatarsus,2002-06-23 00:00:00,,B-13,,Gallus gallus,Sarah W. Kansa,,y,CFC,,1.0,11.7,less than 1/4 of original bone,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/6110813B-57CE-4C18-55EC-29041E71CEC7,Bone GT-1144.2,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/B156CF5E-98B9-4FAD-A4DB-B128DED1AD7D,Jordan,Petra Great Temple,Upper Temenos,Trench 90,Locus 20,Seq. 90113,http://purl.obolibrary.org/obo/UBERON_0001424,ulna,http://eol.org/pages/1049263,"Gallus gallus (Linnaeus, 1758)",,,,Box 3,upper forelimb,B14,,Chicken,Right,,prox shaft,ulna,2002-06-29 00:00:00,,B02-50,,Gallus gallus,Sarah W. Kansa,,y,,,1.0,7.8,3/4 of original bone,20.0,adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/81A5F675-2A84-4360-E157-015234445362,Bone GT-1144.1,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/B156CF5E-98B9-4FAD-A4DB-B128DED1AD7D,Jordan,Petra Great Temple,Upper Temenos,Trench 90,Locus 20,Seq. 90113,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,http://eol.org/pages/1049263,"Gallus gallus (Linnaeus, 1758)",,,,Box 3,upper forelimb,B14,,Chicken,Right,,dist frag,scapula,2002-06-29 00:00:00,,B02-50,,Gallus gallus,Sarah W. Kansa,,,,,1.0,,less than 1/4 of original bone,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/BF51B5D5-EB88-4B38-00B5-7C775AF5D44D,Bone GT-1134,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/AA7EA8BF-F673-4A86-AEA3-702CCAC8A30F,Jordan,Petra Great Temple,Upper Temenos,Trench 90,Locus 22,Seq. 90134,http://purl.obolibrary.org/obo/UBERON_0001424,ulna,http://eol.org/pages/328609,"Vulpes vulpes (Linnaeus, 1758)",,,,Box 3,upper forelimb,B16,,Fox,Right,,prox shaft,ulna,2002-07-01 00:00:00,,B02-53,,Vulpes vulpes,Sarah W. Kansa,,y,,,1.0,,1/2 of original bone,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/00FF5A62-C9E0-4268-B4BE-26CD3C5A968E,Bone GT-1133,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/AA7EA8BF-F673-4A86-AEA3-702CCAC8A30F,Jordan,Petra Great Temple,Upper Temenos,Trench 90,Locus 22,Seq. 90134,http://purl.obolibrary.org/obo/UBERON_0001424,ulna,http://eol.org/pages/10840,Lepus,,,,Box 3,upper forelimb,B16,,hare,Left,,prox shaft,ulna,2002-07-01 00:00:00,,B02-53,,Lepus spp.,Sarah W. Kansa,,y,,,1.0,,1/2 of original bone,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/DFD99646-F3CD-4A16-3DF7-5C0787B7CBF4,Bone GT-3072,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/3B1AF9FC-0BA8-4AAB-6227-5B70DF7FAC0C,Jordan,Petra Great Temple,Upper Temenos,Trench 90,Locus 8,Seq. 90073,http://purl.obolibrary.org/obo/UBERON_0001424,ulna,http://eol.org/pages/1049263,"Gallus gallus (Linnaeus, 1758)",,,,Box 8,upper forelimb,B02-25,,Chicken,Left,,dist shaft,ulna,2002-06-22 00:00:00,,B-11,,Gallus gallus,Sarah W. Kansa,,,CFC,,1.0,,3/4 of original bone,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/0BA53FCA-4060-4AFA-EF12-6AD49AFF2637,Bone GT-3071,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/3B1AF9FC-0BA8-4AAB-6227-5B70DF7FAC0C,Jordan,Petra Great Temple,Upper Temenos,Trench 90,Locus 8,Seq. 90073,http://purl.obolibrary.org/obo/UBERON_0000975,sternum,http://eol.org/pages/1049263,"Gallus gallus (Linnaeus, 1758)",,,,Box 8,back,B02-25,,Chicken,,,anterior portion,sternum,2002-06-22 00:00:00,,B-11,,Gallus gallus,Sarah W. Kansa,,,CFC,,1.0,,less than 1/4 of original bone,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/593C392C-E66F-4BDE-A0B0-1F8601829F42,Bone GT-3029,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/F12B1F46-40B2-4676-1031-D99694D25792,Jordan,Petra Great Temple,Upper Temenos,Trench 90,Locus 8,Seq. 90065,http://purl.obolibrary.org/obo/UBERON_0008194,tibiotarsus,http://eol.org/pages/1049263,"Gallus gallus (Linnaeus, 1758)",,,,Box 8,upper hindlimb,NA,,Chicken,Right,,prox shaft,tibiotarsus,2002-06-20 00:00:00,,B-10,,Gallus gallus,Sarah W. Kansa,,y,CFC,,1.0,17.4,1/2 of original bone,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/721FA2BF-9271-4831-3E09-D8C7516F782F,Bone GT-1073,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/80D2B1AA-DDB3-46A4-3679-9EBC656F1E92,Jordan,Petra Great Temple,Upper Temenos,Trench 90,Locus 8,Seq. 90060,http://purl.obolibrary.org/obo/UBERON_0001446,fibula,http://eol.org/pages/1049263,"Gallus gallus (Linnaeus, 1758)",,,,Box 3,,B9,,Chicken,Left,,proximal shaft,fibula,2002-06-19 00:00:00,,B02-49,,Gallus gallus,Sarah W. Kansa,,,,-,1.0,,3/4 of original bone,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/CDE6CA6A-75CC-4E99-C152-F70FD15AC1F2,Bone GT-1025,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/0F48A57A-88DD-497D-18D5-035E158ADDCC,Jordan,Petra Great Temple,Upper Temenos,Trench 90,Locus 8,Seq. 90055,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,http://eol.org/pages/1049263,"Gallus gallus (Linnaeus, 1758)",,,,Box 3,upper forelimb,B8,,Chicken,Left,,dist shaft,humerus,2002-06-18 00:00:00,y,B02-17,,Gallus gallus,Sarah W. Kansa,,,,-,1.0,,1/4 of orignial bone,8.0,,,,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/C05F3CBA-E464-4FB9-1912-FA63D1C4CBDB,Bone GT-1026,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/0F48A57A-88DD-497D-18D5-035E158ADDCC,Jordan,Petra Great Temple,Upper Temenos,Trench 90,Locus 8,Seq. 90055,http://purl.obolibrary.org/obo/UBERON_0001423,radius bone,http://eol.org/pages/1049240,"Perdix perdix (Linnaeus, 1758)",,,,Box 3,upper forelimb,B8,,Grey partridge,Right,,dist shaft,radius,2002-06-18 00:00:00,y,B02-17,,Perdix perdix,Sarah W. Kansa,,,,-,1.0,,1/4 of orignial bone,8.0,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/38137520-7974-415A-2C2D-F0E05C6A018E,Bone GT-0998,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/6AF974E9-31F2-41EC-D84C-E2942868E1DE,Jordan,Petra Great Temple,Upper Temenos,Trench 90,Locus 8,Seq. 90049,http://purl.obolibrary.org/obo/UBERON_0000981,femur,http://eol.org/pages/1049263,"Gallus gallus (Linnaeus, 1758)",,,,Box 3,upper hindlimb,B7?,,Chicken,Left,,Complete,femur,2002-06-17 00:00:00,y,B02-38,,Gallus gallus,Sarah W. Kansa,,y,,-,1.0,14.3,Complete,8.0,,,71.5,,,,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/61025184-1271-463A-3217-E8AD1219FD54,Bone GT-1024,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/0F48A57A-88DD-497D-18D5-035E158ADDCC,Jordan,Petra Great Temple,Upper Temenos,Trench 90,Locus 8,Seq. 90055,,,http://eol.org/pages/13845095,"Ovis orientalis orientalis Gmelin, 1774",,,,Box 3,feet,B8,,sheep-wild,,,dist frag,metacarpal,2002-06-18 00:00:00,y,B02-17,,Ovis orientalis,Sarah W. Kansa,"very large, trochlea meas indicates sheep",,,-,1.0,,less than 1/4 of original bone,8.0,,,,,,,,black partial and inside,21.4/16.1/15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/AF33391F-6989-4DB8-1E4B-632A8D19819A,Bone GT-3105,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/0DE0A6B2-1778-410A-82BD-EC21A7A35AFB,Jordan,Petra Great Temple,Upper Temenos,Trench 94,Locus 13,Seq. 89145,http://purl.obolibrary.org/obo/UBERON_0008195,tarsometatarsus,http://eol.org/pages/7591,Grouse and Allies,,,,Box 8,lower hindlimb,B02-7,,Small chicken-like bird,Left,,shaft-cylinder,tarsometatarsus,2002-06-25 00:00:00,,B15,,Small Phasianidae,Sarah W. Kansa,all bones in this lot appear weathered (root etching and bone exfoliating in patches on outside of bones),,ESL,,1.0,,3/4 of original bone,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/7B7EF23B-F4C5-4AE2-3911-A0E3349AAC20,Bone GT-2973,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/12CB3A39-D80B-48D2-9F7F-A4A37E5C9324,Jordan,Petra Great Temple,Upper Temenos,Trench 94,Locus 18,Seq. 89211,,,http://eol.org/pages/7687,Bovidae,,,,Box 8,feet,B02-1,,sheep or gazelle,Left,,dist shaft frag,metatarsal,2002-06-29 00:00:00,y,B21,,sheep or gazelle,Sarah W. Kansa,modern breaks at dist end- cannot measure!,,,,1.0,,1/4 of orignial bone,18.0,,,,,11.3,8.5,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/8B8C7D80-23C6-44EE-814A-32CEB523A832,Bone GT-2865,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/FAA08537-F508-485C-4526-EEDD8F695DA4,Jordan,Petra Great Temple,Upper Temenos,Trench 94,Locus 18,Seq. 89164,http://purl.obolibrary.org/obo/UBERON_0001424,ulna,http://eol.org/pages/695,Aves,,,,Box 8,upper forelimb,B02-15,,indeterminate bird,,,,ulna,2002-06-26 00:00:00,,B16,,"bird, indeterminate",Sarah W. Kansa,,,,,1.0,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/E76C0037-AD6C-41B1-2CC2-279A0941A771,Bone GT-2504,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/75D0B498-25E2-409C-544B-79E4CDEE350D,Jordan,Petra Great Temple,Upper Temenos,Trench 94,Locus 79,Seq. 94244,http://purl.obolibrary.org/obo/UBERON_0008195,tarsometatarsus,http://eol.org/pages/1049263,"Gallus gallus (Linnaeus, 1758)",http://purl.obolibrary.org/obo/UBERON_0003100,female organism,,Box 9,,NA,,Chicken,Left,,distal shaft,tarsometatarsus,2002-07-30 00:00:00,,B109,,Gallus gallus,Sarah W. Kansa,,,GSL/JRF,,1.0,,3/4 of original bone,79.0,,,,,,,11.9,,,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/D0598B10-8960-41AD-A279-4BE240AAE7A2,Bone GT-2314,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/5F2E4331-1923-43BF-2968-7F4034338BFF,Jordan,Petra Great Temple,Upper Temenos,Trench 94,Locus 69,Seq. 94189,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,http://eol.org/pages/309019,"Camelus dromedarius Linnaeus, 1758",,,,Box 9,head,94185,,Camel,,,,mandibular tooth,2002-07-28 00:00:00,,,,Camelus cf. dromedarius,Sarah W. Kansa,,,"SH88, JIFESL",,1.0,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/31D13462-38DA-4067-4845-F3E568077B3F,Bone GT-1624,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/49532E89-2B9E-4E1A-6536-F304E2893DFD,Jordan,Petra Great Temple,Upper Temenos,Trench 94,Locus 65,Seq. 94176,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,http://eol.org/pages/308479,"Capreolus capreolus (Linnaeus, 1758)",,,,Box 4,upper forelimb,B104,3 light horiz slices on cranial mid-shaft,capreolus?,Left,,dist shaft,humerus,2002-07-28 00:00:00,y,NA,,capreolus?,Sarah W. Kansa,,,,,1.0,,1/2 of original bone,65.0,,,,,11.9,,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4,18.0,,,
http://opencontext.org/subjects/F9940725-CF38-44E2-869C-722BF25BE11A,Bone GT-1369,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/ECF44DF1-390D-456D-C845-C96C909D75AD,Jordan,Petra Great Temple,Upper Temenos,Trench 94,Locus none provided,Seq. 89250,http://purl.obolibrary.org/obo/UBERON_0000975,sternum,http://eol.org/pages/695,Aves,,,,Box 4,back,B26,,indeterminate bird,,,frag,sternum,2002-07-03 00:00:00,,B02-92,,"bird, indeterminate",Sarah W. Kansa,,,ESL,,1.0,,,,,none provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/B83B311E-D6EE-4371-CECD-8B51999C636A,Bone GT-1362,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/ECF44DF1-390D-456D-C845-C96C909D75AD,Jordan,Petra Great Temple,Upper Temenos,Trench 94,Locus none provided,Seq. 89250,http://purl.obolibrary.org/obo/UBERON_0001474,bone,http://eol.org/pages/695,Aves,,,,Box 4,,B26,,indeterminate bird,,,shaft-cylinder,long bone,2002-07-03 00:00:00,,B02-92,,"bird, indeterminate",Sarah W. Kansa,,,ESL,,1.0,,,,,none provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/DCA5BED1-D3FA-4B28-3616-E569481F3A6C,Bone GT-1363,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/ECF44DF1-390D-456D-C845-C96C909D75AD,Jordan,Petra Great Temple,Upper Temenos,Trench 94,Locus none provided,Seq. 89250,http://purl.obolibrary.org/obo/UBERON_0001474,bone,http://eol.org/pages/695,Aves,,,,Box 4,,B26,,indeterminate bird,,,shaft-cylinder,long bone,2002-07-03 00:00:00,,B02-92,,"bird, indeterminate",Sarah W. Kansa,,,ESL,,1.0,,,,,none provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/3C7D933E-776F-4900-72A7-A5F115A2B13D,Bone GT-1360,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/ECF44DF1-390D-456D-C845-C96C909D75AD,Jordan,Petra Great Temple,Upper Temenos,Trench 94,Locus none provided,Seq. 89250,http://purl.obolibrary.org/obo/UBERON_0000981,femur,http://eol.org/pages/1049263,"Gallus gallus (Linnaeus, 1758)",,,,Box 4,upper hindlimb,B26,,Chicken,Left,,distal shaft,femur,2002-07-03 00:00:00,y,B02-92,,Gallus gallus,Sarah W. Kansa,,,ESL,,1.0,,1/2 of original bone,,,none provided,,,,,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/C3A0DC20-DB15-4174-2441-F8BA247AC1E1,Bone GT-1361,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/ECF44DF1-390D-456D-C845-C96C909D75AD,Jordan,Petra Great Temple,Upper Temenos,Trench 94,Locus none provided,Seq. 89250,http://purl.obolibrary.org/obo/UBERON_0000981,femur,http://eol.org/pages/7978,Columbidae,,,,Box 4,upper forelimb,B26,,Pigeon / dove family,Right,,Complete,femur,2002-07-03 00:00:00,,B02-92,,Columbidae,Sarah W. Kansa,,,ESL,,1.0,8.57,Complete,,,none provided,37.52,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/B92329D0-5F95-45C9-E5A7-E4990DD2AC6E,Bone GT-1359,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/ECF44DF1-390D-456D-C845-C96C909D75AD,Jordan,Petra Great Temple,Upper Temenos,Trench 94,Locus none provided,Seq. 89250,http://purl.obolibrary.org/obo/UBERON_0001424,ulna,http://eol.org/pages/1049263,"Gallus gallus (Linnaeus, 1758)",,,,Box 4,upper hindlimb,B26,,Chicken,Right,,Complete,ulna,2002-07-03 00:00:00,y,B02-92,,Gallus gallus,Sarah W. Kansa,,y,ESL,,1.0,7.3,Complete,,,none provided,60.9,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/765D13D2-BE94-4EAC-39F2-D1C11C898CAD,Bone GT-1300,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/F4F3A1E5-1DA6-489D-3E14-424D2ACC7C2E,Jordan,Petra Great Temple,Upper Temenos,Trench 94,Locus 54,Seq. 89918,http://purl.obolibrary.org/obo/UBERON_0000981,femur,http://eol.org/pages/1049263,"Gallus gallus (Linnaeus, 1758)",,,,Box 3,upper hindlimb,B87,,Chicken,Right,,prox shaft,femur,2002-07-17 00:00:00,,B02-68,,Gallus gallus,Sarah W. Kansa,,y,ESL/JIF,,1.0,13.4,3/4 of original bone,,,54 (could be 53?),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/C19D6950-8A9B-4D00-C171-96C84E431F16,Bone GT-1299,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/F4F3A1E5-1DA6-489D-3E14-424D2ACC7C2E,Jordan,Petra Great Temple,Upper Temenos,Trench 94,Locus 54,Seq. 89918,,,http://eol.org/pages/2195,Mollusca,,,,Box 3,,B87,,Shell,,,,RFFS,2002-07-17 00:00:00,,B02-68,,shell,Sarah W. Kansa,,,ESL/JIF,,1.0,,,,,54 (could be 53?),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
